Posture,BirdID,Bird,Block,SongID,Song,Aviary,SongSet,Duration,Latency,AvgPotency,B1Potency,AvgRank,B1Rank,BlockResponseRate,LowResponse,WrongResponseRate,Prefix,MaxVelocity,PeakHeight,BVPotency
0.0000,FM2N,26,11,MOL,1,3,1,0.0000,0.0000,0.1389,0.0000,5.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FM2N,26,11,BDY,2,3,1,0.0000,0.0000,0.2222,0.3333,2.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FM2N,26,11,LNR,3,3,1,0.0000,0.0000,0.0556,0.3333,8.5000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FM2N,26,11,W2R,4,3,1,0.0000,0.0000,0.0278,0.0000,10.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FM2N,26,11,BWD,5,3,1,0.0000,0.0000,0.1111,0.0000,7.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FM2N,26,11,YLO,6,3,1,0.0000,0.0000,0.1389,0.0000,5.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FM2N,26,11,NGO,7,3,1,0.0000,0.0000,0.1667,0.0000,3.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FM2N,26,11,YRM,8,3,1,0.0000,0.0000,0.0556,0.0000,8.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FM2N,26,11,2YL,9,3,1,0.0000,0.0000,0.0278,0.0000,10.5000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FM2N,26,11,N2W,10,3,1,0.0000,0.0000,0.1667,0.3333,3.5000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FM2N,26,11,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,0,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,0,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,0,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,0,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,0,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,0,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,0,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,0,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,0,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,0,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,0,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,0,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,1,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,1,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,1,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,1,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,1,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,1,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,1,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,1,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,1,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,1,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,1,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,1,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,2,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,2,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,2,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,2,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,2,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,2,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,2,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,2,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,2,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,2,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,2,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,2,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,3,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
2.0000,FBON,27,3,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,FBON,27,3,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,3,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,3,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,3,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,3,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,3,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,3,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,3,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,3,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,3,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,4,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,4,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,4,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,4,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,4,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,4,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,4,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,4,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,4,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,4,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,4,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,4,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,5,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,5,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,5,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,5,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,5,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,5,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,5,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,5,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,5,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,5,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,5,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,5,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,6,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,6,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,6,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,6,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,6,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,6,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,6,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,6,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,6,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,6,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,6,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,6,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,7,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,7,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,7,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,7,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,7,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,7,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,7,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,7,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,7,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,7,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,7,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,7,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,8,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,8,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,8,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,8,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,8,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,8,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,8,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,8,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,8,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,8,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,8,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,8,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,9,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,9,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,9,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,9,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,9,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,9,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,9,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,9,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,9,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,9,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,9,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,9,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,10,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,10,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,10,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,10,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,10,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,10,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,10,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,10,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,10,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,10,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,10,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,10,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FBON,27,11,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FBON,27,11,MOL,1,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FBON,27,11,BDY,2,3,1,0.0000,0.0000,0.2083,0.2500,2.0000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FBON,27,11,LNR,3,3,1,0.0000,0.0000,0.0417,0.2500,8.5000,3.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FBON,27,11,W2R,4,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,11,BWD,5,3,1,0.0000,0.0000,0.0833,0.0000,7.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FBON,27,11,YLO,6,3,1,0.0000,0.0000,0.1250,0.0000,5.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FBON,27,11,NGO,7,3,1,0.0000,0.0000,0.1458,0.0000,3.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FBON,27,11,YRM,8,3,1,0.0000,0.0000,0.0417,0.0000,8.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FBON,27,11,2YL,9,3,1,0.0000,0.0000,0.0208,0.0000,10.5000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FBON,27,11,N2W,10,3,1,0.0000,0.0000,0.1458,0.5000,3.5000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.9230769230769231
0.0000,FBON,27,11,LYR,11,3,1,0.0000,0.0000,0.0000,0.0000,12.0000,8.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,
0.0000,FN2R,28,0,B2M,0,3,1,0.0000,0.0000,0.2500,0.5000,1.0000,1.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
